https://www.CryptoDataDownload.com,,,,,,,,
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1.73699E+12,16-01-2025 00:00,BTC/USD,100490,100840,97381,100040,66757649.1,667.3095672
1.7369E+12,15-01-2025 00:00,BTC/USD,96702,100660,96664,100490,73576838.94,732.180704
1.73681E+12,14-01-2025 00:00,BTC/USD,94680,97451,94489,96701,47015274,486.1922214
1.73673E+12,13-01-2025 00:00,BTC/USD,94581,96069,89698,94682,175234710.8,1850.771116
1.73664E+12,12-01-2025 00:00,BTC/USD,94717,95534,93835,94580,21942019.49,231.9942851
1.73655E+12,11-01-2025 00:00,BTC/USD,94836,95115,93958,94716,14217478.7,150.1064097
1.73647E+12,10-01-2025 00:00,BTC/USD,92703,95930,92374,94835,42018373.46,443.0682075
1.73638E+12,09-01-2025 00:00,BTC/USD,95185,95479,91430,92692,121604830.1,1311.923684
1.73629E+12,08-01-2025 00:00,BTC/USD,97015,97346,92540,95202,152724284.7,1604.212987
1.73621E+12,07-01-2025 00:00,BTC/USD,102300,102760,96218,97009,106156289,1094.2932
1.73612E+12,06-01-2025 00:00,BTC/USD,98402,102560,98004,102290,84608937.03,827.1476882
1.73604E+12,05-01-2025 00:00,BTC/USD,98294,98889,97356,98400,21871233.54,222.2686336
1.73595E+12,04-01-2025 00:00,BTC/USD,98179,98781,97601,98294,15168399.26,154.3166344
1.73586E+12,03-01-2025 00:00,BTC/USD,97035,99028,96191,98179,46341610.72,472.0114354
1.73578E+12,02-01-2025 00:00,BTC/USD,94757,97887,94521,97035,55985502.45,576.9619463
1.73569E+12,01-01-2025 00:00,BTC/USD,93758,95287,93072,94757,51777006.54,546.4188033
1.7356E+12,31-12-2024 00:00,BTC/USD,92983,96400,92173,93759,104944667,1119.302328
1.73552E+12,30-12-2024 00:00,BTC/USD,93943,95135,91696,92982,169251428.5,1820.260142
1.73543E+12,29-12-2024 00:00,BTC/USD,95533,95559,93188,93944,55341161.16,589.0867023
1.73534E+12,28-12-2024 00:00,BTC/USD,94418,95916,94311,95533,27962089.58,292.6956086
1.73526E+12,27-12-2024 00:00,BTC/USD,95882,97554,93617,94419,50126494.99,530.8941526
1.73517E+12,26-12-2024 00:00,BTC/USD,99463,99900,95307,95882,71662818.14,747.406376
1.73508E+12,25-12-2024 00:00,BTC/USD,98721,99566,97732,99420,47666933.97,479.4501505
1.735E+12,24-12-2024 00:00,BTC/USD,94919,99554,93571,98730,58698676.31,594.5373879
1.73491E+12,23-12-2024 00:00,BTC/USD,95200,96548,92666,94918,169688499.5,1787.737832
1.73483E+12,22-12-2024 00:00,BTC/USD,97290,97435,94333,95201,86295529.89,906.4561285
1.73474E+12,21-12-2024 00:00,BTC/USD,97866,99515,96425,97289,56500455.43,580.7486502
1.73465E+12,20-12-2024 00:00,BTC/USD,97503,98180,92368,97869,356105039.8,3638.588724
1.73457E+12,19-12-2024 00:00,BTC/USD,100190,102800,95672,97482,151461364.3,1553.736734
1.73448E+12,18-12-2024 00:00,BTC/USD,105990,106350,100060,100110,127163702.9,1270.239765
1.73439E+12,17-12-2024 00:00,BTC/USD,105880,108100,105110,106020,147897154.8,1394.992971
1.73431E+12,16-12-2024 00:00,BTC/USD,104360,107610,103220,105870,199299912.1,1882.496573
1.73422E+12,15-12-2024 00:00,BTC/USD,101320,105000,101210,104340,99067648.43,949.4695077
1.73413E+12,14-12-2024 00:00,BTC/USD,101360,102470,100550,101320,68049412.8,671.6286301
1.73405E+12,13-12-2024 00:00,BTC/USD,100000,101840,99226,101370,56661121.53,558.9535517
1.73396E+12,12-12-2024 00:00,BTC/USD,101100,102360,99280,100010,77779709.87,777.7193268
1.73388E+12,11-12-2024 00:00,BTC/USD,96660,101800,95771,101090,102827976.6,1017.192369
1.73379E+12,10-12-2024 00:00,BTC/USD,97410,98368,94385,96650,75322313.25,779.3307113
1.7337E+12,09-12-2024 00:00,BTC/USD,101240,101300,94222,97410,153970115.8,1580.639727
1.73362E+12,08-12-2024 00:00,BTC/USD,99936,101480,98803,101240,42820879.19,422.9640379
1.73353E+12,07-12-2024 00:00,BTC/USD,99780,100530,98788,99936,36225867.19,362.4906659
1.73344E+12,06-12-2024 00:00,BTC/USD,96830,101900,96210,99789,145383698.6,1456.911068
1.73336E+12,05-12-2024 00:00,BTC/USD,98710,104000,88800,96856,511794907,5284.080562
1.73327E+12,04-12-2024 00:00,BTC/USD,96044,99167,94735,98697,87816986.34,889.7634816
1.73318E+12,03-12-2024 00:00,BTC/USD,95924,96402,93780,96044,145676201.4,1516.765247
1.7331E+12,02-12-2024 00:00,BTC/USD,97366,98240,94679,95912,109242480.3,1138.986575
1.73301E+12,01-12-2024 00:00,BTC/USD,96506,97988,95836,97365,56799058.53,583.3621787
1.73292E+12,30-11-2024 00:00,BTC/USD,97580,97580,96222,96505,33926266.33,351.5493117
1.73284E+12,29-11-2024 00:00,BTC/USD,95761,98682,95511,97579,66821034.17,684.7890854
1.73275E+12,28-11-2024 00:00,BTC/USD,95948,96629,94750,95761,31674063.51,330.7616201
1.73267E+12,27-11-2024 00:00,BTC/USD,92087,97251,91904,95953,85766362.68,893.8372191
1.73258E+12,26-11-2024 00:00,BTC/USD,93135,95090,90911,92101,97287612.89,1056.314404
1.73249E+12,25-11-2024 00:00,BTC/USD,97802,98690,92806,93160,156255678.8,1677.282941
1.73241E+12,24-11-2024 00:00,BTC/USD,97535,98381,95611,97828,76064532.57,777.53335
1.73232E+12,23-11-2024 00:00,BTC/USD,98714,98745,97136,97538,195541760.8,2004.775172
1.73223E+12,22-11-2024 00:00,BTC/USD,98331,99334,97010,98688,237086547.3,2402.384761
1.73215E+12,21-11-2024 00:00,BTC/USD,94244,98700,93986,98305,278316783.4,2831.155927
1.73206E+12,20-11-2024 00:00,BTC/USD,92247,94658,91404,94243,140151286.7,1487.126754
1.73197E+12,19-11-2024 00:00,BTC/USD,90535,93751,90427,92247,188351669.7,2041.818917
1.73189E+12,18-11-2024 00:00,BTC/USD,89844,92536,89500,90535,148621841.7,1641.595424
1.7318E+12,17-11-2024 00:00,BTC/USD,90555,91423,88758,89843,79685879.21,886.9458857
1.73172E+12,16-11-2024 00:00,BTC/USD,91015,91743,90086,90554,67645138.88,747.0143657
1.73163E+12,15-11-2024 00:00,BTC/USD,87324,91859,87114,91023,109557735.6,1203.626948
1.73154E+12,14-11-2024 00:00,BTC/USD,90446,91776,86693,87319,138932775.8,1591.094444
1.73146E+12,13-11-2024 00:00,BTC/USD,87932,93318,86137,90453,246014117.2,2719.800528
1.73137E+12,12-11-2024 00:00,BTC/USD,88577,89933,85128,87932,256880137,2921.349873
1.73128E+12,11-11-2024 00:00,BTC/USD,80366,89529,80244,88566,320871220.4,3622.961638
1.7312E+12,10-11-2024 00:00,BTC/USD,76705,81500,76531,80365,328252895.2,4084.525542
1.73111E+12,09-11-2024 00:00,BTC/USD,76497,76888,75746,76703,23592713.97,307.5852832
1.73102E+12,08-11-2024 00:00,BTC/USD,75864,77049,75608,76496,60886881.98,795.9485722
1.73094E+12,07-11-2024 00:00,BTC/USD,75578,76655,74397,75864,108745062.2,1433.421151
1.73085E+12,06-11-2024 00:00,BTC/USD,69458,76179,69396,75580,370647239.2,4904.038624
1.73076E+12,05-11-2024 00:00,BTC/USD,67879,70599,67541,69450,53949854.18,776.8157549
1.73068E+12,04-11-2024 00:00,BTC/USD,68806,69505,66880,67858,42494423.31,626.2256965
1.73059E+12,03-11-2024 00:00,BTC/USD,69332,69409,67530,68807,71576286.66,1040.247165
1.73051E+12,02-11-2024 00:00,BTC/USD,69587,69939,69028,69321,25743306.89,371.3637555
1.73042E+12,01-11-2024 00:00,BTC/USD,70294,71653,68888,69589,64079852.06,920.8330635
1.73033E+12,31-10-2024 00:00,BTC/USD,72451,72670,69674,70299,28382785.49,403.7438013
1.73025E+12,30-10-2024 00:00,BTC/USD,72705,73060,71510,72451,31891548.5,440.1809292
1.73016E+12,29-10-2024 00:00,BTC/USD,69992,73525,69812,72688,192926844.5,2654.177368
1.73007E+12,28-10-2024 00:00,BTC/USD,68035,70287,67660,69989,50930166.28,727.6881551
1.72999E+12,27-10-2024 00:00,BTC/USD,67081,68328,66926,68035,15183002.28,223.1645812
1.7299E+12,26-10-2024 00:00,BTC/USD,66708,67446,66456,67081,8858614.215,132.0584698
1.72981E+12,25-10-2024 00:00,BTC/USD,68189,68750,65602,66734,34388931.56,515.3135068
1.72973E+12,24-10-2024 00:00,BTC/USD,66684,68846,66527,68188,30787872.35,451.5145238
1.72964E+12,23-10-2024 00:00,BTC/USD,67412,67436,65265,66695,30177055.87,452.4635411
1.72956E+12,22-10-2024 00:00,BTC/USD,67427,67824,66646,67405,26691173.6,395.9821022
1.72947E+12,21-10-2024 00:00,BTC/USD,69045,69586,66942,67425,39200581.42,581.3953492
1.72938E+12,20-10-2024 00:00,BTC/USD,68359,69402,68116,69045,21504084.09,311.4502728
1.7293E+12,19-10-2024 00:00,BTC/USD,68369,68641,68035,68360,12561276.45,183.7518498
1.72921E+12,18-10-2024 00:00,BTC/USD,67453,68886,67240,68368,61370289.95,897.6464127
1.72912E+12,17-10-2024 00:00,BTC/USD,67654,67962,66703,67454,25827759.1,382.8944036
1.72904E+12,16-10-2024 00:00,BTC/USD,67132,68367,66861,67654,78716777.38,1163.519931
1.72895E+12,15-10-2024 00:00,BTC/USD,66179,67820,64829,67123,93896102.92,1398.866304
1.72886E+12,14-10-2024 00:00,BTC/USD,62987,66555,62601,66179,53783473.08,812.6969746
1.72878E+12,13-10-2024 00:00,BTC/USD,63335,63406,62204,62986,37256500.56,591.5044702
1.72869E+12,12-10-2024 00:00,BTC/USD,62586,63590,62569,63335,18298541.39,288.9167347
1.7286E+12,11-10-2024 00:00,BTC/USD,60337,63455,60104,62581,26113810.23,417.2801687
1.72852E+12,10-10-2024 00:00,BTC/USD,60650,61364,58943,60337,39859789.13,660.6193402
1.72843E+12,09-10-2024 00:00,BTC/USD,62223,62587,60346,60650,27944923.76,460.757193
1.72835E+12,08-10-2024 00:00,BTC/USD,62251,63248,61940,62230,26696614.43,428.9991071
1.72826E+12,07-10-2024 00:00,BTC/USD,62895,64514,62197,62257,37790449.63,607.0072382
1.72817E+12,06-10-2024 00:00,BTC/USD,62128,63033,61862,62894,14223622.48,226.1522956
1.72809E+12,05-10-2024 00:00,BTC/USD,62208,62437,61767,62138,15507803.21,249.5703628
1.728E+12,04-10-2024 00:00,BTC/USD,60880,62575,60602,62205,26785545.12,430.6011594
1.72791E+12,03-10-2024 00:00,BTC/USD,60785,61600,60004,60892,23139097.33,380.0022554
1.72783E+12,02-10-2024 00:00,BTC/USD,60948,62480,60139,60788,45052853.79,741.1471637
1.72774E+12,01-10-2024 00:00,BTC/USD,63468,64217,60313,60961,54422141.6,892.737022
1.72765E+12,30-09-2024 00:00,BTC/USD,65759,65759,63005,63468,65929067.43,1038.776508
1.72757E+12,29-09-2024 00:00,BTC/USD,65999,66193,65574,65762,5754862.3,87.51045133
1.72748E+12,28-09-2024 00:00,BTC/USD,65928,66410,65568,66014,6947482.255,105.2425585
1.7274E+12,27-09-2024 00:00,BTC/USD,65308,66587,64987,65928,44011510.87,667.5693312
1.72731E+12,26-09-2024 00:00,BTC/USD,63263,65888,62805,65307,56253348.96,861.3678313
1.72722E+12,25-09-2024 00:00,BTC/USD,64386,64888,63077,63264,25605034.63,404.7330966
1.72714E+12,24-09-2024 00:00,BTC/USD,63456,64775,62850,64381,33857136.86,525.8870918
1.72705E+12,23-09-2024 00:00,BTC/USD,63663,64842,62687,63456,45744536.67,720.8859158
1.72696E+12,22-09-2024 00:00,BTC/USD,63416,64093,62477,63663,40193573.51,631.3490334
1.72688E+12,21-09-2024 00:00,BTC/USD,63205,63614,62805,63415,13087556.15,206.3795025
1.72679E+12,20-09-2024 00:00,BTC/USD,63050,64200,62435,63205,31032884.77,490.9878138
1.7267E+12,19-09-2024 00:00,BTC/USD,61853,63950,61702,63032,50455413.83,800.4729952
1.72662E+12,18-09-2024 00:00,BTC/USD,60435,61875,59293,61853,61965036.76,1001.811339
1.72653E+12,17-09-2024 00:00,BTC/USD,58342,61337,57773,60435,66664357.46,1103.075328
1.72644E+12,16-09-2024 00:00,BTC/USD,59286,59336,57652,58342,36462070.14,624.9712068
1.72636E+12,15-09-2024 00:00,BTC/USD,60139,60525,58858,59296,49426814.71,833.5606906
1.72627E+12,14-09-2024 00:00,BTC/USD,60638,60713,59666,60139,19822521.08,329.6117507
1.72619E+12,13-09-2024 00:00,BTC/USD,58288,60730,57759,60645,70640418.86,1164.818515
1.7261E+12,12-09-2024 00:00,BTC/USD,57456,58652,57449,58287,46815611.59,803.1913049
1.72601E+12,11-09-2024 00:00,BTC/USD,57759,58104,55732,57451,68116023.95,1185.636872
1.72593E+12,10-09-2024 00:00,BTC/USD,57121,58136,56489,57758,15685344.68,271.57008
1.72584E+12,09-09-2024 00:00,BTC/USD,55019,58180,54750,57110,110751571.3,1939.267576
1.72575E+12,08-09-2024 00:00,BTC/USD,54302,55448,53751,55011,58269521.86,1059.234005
1.72567E+12,07-09-2024 00:00,BTC/USD,54129,55084,53931,54309,70623759.31,1300.406181
1.72558E+12,06-09-2024 00:00,BTC/USD,56317,57123,52756,54136,128210697.1,2368.307542
1.72549E+12,05-09-2024 00:00,BTC/USD,58113,58451,55776,56323,117451048.5,2085.312368
1.72541E+12,04-09-2024 00:00,BTC/USD,57658,58632,56010,58116,124847499.2,2148.246597
1.72532E+12,03-09-2024 00:00,BTC/USD,59305,59976,57609,57680,56133625.17,973.1904502
1.72524E+12,02-09-2024 00:00,BTC/USD,57456,59588,57309,59308,52632286.56,887.4399163
1.72515E+12,01-09-2024 00:00,BTC/USD,59155,59236,57333,57469,71777763.44,1248.982294
1.72506E+12,31-08-2024 00:00,BTC/USD,59300,59622,58932,59155,48067339.58,812.5659637
1.72498E+12,30-08-2024 00:00,BTC/USD,59512,60102,57876,59300,112697030.9,1900.455833
1.72489E+12,29-08-2024 00:00,BTC/USD,59156,61290,58885,59512,59777620.19,1004.463305
1.7248E+12,28-08-2024 00:00,BTC/USD,59540,60330,58085,59156,46172751.29,780.5252432
1.72472E+12,27-08-2024 00:00,BTC/USD,62966,63307,58200,59545,68861244.18,1156.457203
1.72463E+12,26-08-2024 00:00,BTC/USD,64362,64579,62934,62966,24803193.2,393.9140679
1.72454E+12,25-08-2024 00:00,BTC/USD,64236,65200,63912,64361,15615238.64,242.6195776
1.72446E+12,24-08-2024 00:00,BTC/USD,64140,64609,63667,64230,16788053.66,261.3740256
1.72437E+12,23-08-2024 00:00,BTC/USD,60483,65074,60461,64151,48095375.82,749.7213733
1.72428E+12,22-08-2024 00:00,BTC/USD,61253,61467,59842,60483,21273847.75,351.7326811
1.7242E+12,21-08-2024 00:00,BTC/USD,59172,61898,58957,61252,60141538.71,981.8706118
1.72411E+12,20-08-2024 00:00,BTC/USD,59578,61472,58718,59172,65337396.68,1104.194495
1.72403E+12,19-08-2024 00:00,BTC/USD,58533,59700,57936,59588,17648828.56,296.1809183
1.72394E+12,18-08-2024 00:00,BTC/USD,59593,60313,58533,58543,29521690.89,504.273626
1.72385E+12,17-08-2024 00:00,BTC/USD,59006,59800,58950,59589,7851987.029,131.7690686
1.72377E+12,16-08-2024 00:00,BTC/USD,57594,59905,57171,58996,26431190.05,448.0166461
1.72368E+12,15-08-2024 00:00,BTC/USD,58765,59909,56220,57594,46706940.41,810.968858
1.72359E+12,14-08-2024 00:00,BTC/USD,60666,61898,58558,58777,49272170.66,838.2899886
1.72351E+12,13-08-2024 00:00,BTC/USD,59440,61635,58527,60666,46999656.88,774.7281324
1.72342E+12,12-08-2024 00:00,BTC/USD,58816,60764,57720,59440,44366771.76,746.4127147
1.72333E+12,11-08-2024 00:00,BTC/USD,61019,61916,58430,58817,22084180.96,375.4727538
1.72325E+12,10-08-2024 00:00,BTC/USD,60926,61535,60342,61018,10537404.54,172.693378
1.72316E+12,09-08-2024 00:00,BTC/USD,61771,61809,59630,60942,22721095.25,372.8314669
1.72308E+12,08-08-2024 00:00,BTC/USD,55195,62770,54847,61801,93581723.61,1514.24287
1.72299E+12,07-08-2024 00:00,BTC/USD,56142,57833,54659,55179,46500913.02,842.7284478
1.7229E+12,06-08-2024 00:00,BTC/USD,54179,57207,54142,56187,65688964.24,1169.113215
1.72282E+12,05-08-2024 00:00,BTC/USD,58203,58344,49130,54158,392739593.1,7251.737381
1.72273E+12,04-08-2024 00:00,BTC/USD,60821,61213,57300,58220,39248312.49,674.137968
1.72264E+12,03-08-2024 00:00,BTC/USD,61548,62260,60000,60825,53338645.6,876.9197797
1.72256E+12,02-08-2024 00:00,BTC/USD,65462,65668,61291,61529,69975177.76,1137.271494
1.72247E+12,01-08-2024 00:00,BTC/USD,64724,65720,62409,65465,93800731.29,1432.837872
1.72238E+12,31-07-2024 00:00,BTC/USD,66348,66947,64630,64724,31940066.06,493.481028
1.7223E+12,30-07-2024 00:00,BTC/USD,66927,67179,65556,66349,45300557.57,682.7617231
1.72221E+12,29-07-2024 00:00,BTC/USD,68417,70162,66666,66933,81408720.95,1216.271808
1.72212E+12,28-07-2024 00:00,BTC/USD,68020,68443,67223,68419,10875430.94,158.9533747
1.72204E+12,27-07-2024 00:00,BTC/USD,68061,69529,66858,68023,51899877.19,762.9754228
1.72195E+12,26-07-2024 00:00,BTC/USD,65867,68333,65850,68061,51009120.42,749.4618126
1.72187E+12,25-07-2024 00:00,BTC/USD,65503,66241,63532,65849,71995478.31,1093.342015
1.72178E+12,24-07-2024 00:00,BTC/USD,66101,67241,65229,65482,48169804.04,735.6190104
1.72169E+12,23-07-2024 00:00,BTC/USD,67691,67906,65547,66101,37346098.68,564.9853812
1.72161E+12,22-07-2024 00:00,BTC/USD,68269,68560,66715,67698,48088067.05,710.3321671
1.72152E+12,21-07-2024 00:00,BTC/USD,67239,68479,65944,68265,49725175.17,728.4139043
1.72143E+12,20-07-2024 00:00,BTC/USD,66786,67694,66368,67239,28711911.59,427.0127692
1.72135E+12,19-07-2024 00:00,BTC/USD,64047,67503,63414,66789,67651134.79,1012.908335
1.72126E+12,18-07-2024 00:00,BTC/USD,64193,65200,63292,64048,39439375.2,615.7784038
1.72117E+12,17-07-2024 00:00,BTC/USD,65180,66180,63958,64204,32753408.06,510.1459108
1.72109E+12,16-07-2024 00:00,BTC/USD,64883,65488,62537,65188,54745712.66,839.8127365
1.721E+12,15-07-2024 00:00,BTC/USD,60933,65014,60840,64882,87171896.92,1343.545158
1.72092E+12,14-07-2024 00:00,BTC/USD,59381,61535,59379,60946,63017957.68,1033.996615
1.72083E+12,13-07-2024 00:00,BTC/USD,58055,60063,57932,59382,37035028.89,623.674327
1.72074E+12,12-07-2024 00:00,BTC/USD,57457,58653,56668,58054,65253542.36,1124.014579
1.72066E+12,11-07-2024 00:00,BTC/USD,57909,59654,57237,57458,78756856.56,1370.685658
1.72057E+12,10-07-2024 00:00,BTC/USD,58205,59606,57353,57908,55977181.48,966.6571369
1.72048E+12,09-07-2024 00:00,BTC/USD,56873,58422,56462,58205,76109939.09,1307.618574
1.7204E+12,08-07-2024 00:00,BTC/USD,56035,58350,54500,56873,96632115.17,1699.085949
1.72031E+12,07-07-2024 00:00,BTC/USD,58326,58563,55929,56039,54088258.4,965.1895716
1.72022E+12,06-07-2024 00:00,BTC/USD,56759,58538,56188,58326,87042453.95,1492.343962
1.72014E+12,05-07-2024 00:00,BTC/USD,57118,57615,53219,56759,171344955.6,3018.815617
1.72005E+12,04-07-2024 00:00,BTC/USD,60298,60550,56810,57118,137008655.2,2398.694899
1.71996E+12,03-07-2024 00:00,BTC/USD,62217,62386,59476,60298,60697523.63,1006.625819
1.71988E+12,02-07-2024 00:00,BTC/USD,62939,63331,61878,62219,38071734.65,611.8988517
1.71979E+12,01-07-2024 00:00,BTC/USD,62867,63911,62628,62953,43677397.86,693.8096336
1.71971E+12,30-06-2024 00:00,BTC/USD,61084,63131,60825,62867,39158463.77,622.8778815
1.71962E+12,29-06-2024 00:00,BTC/USD,60546,61352,60513,61087,48742436.03,797.9183137
1.71953E+12,28-06-2024 00:00,BTC/USD,61804,62295,60151,60547,53701811.54,886.9442176
1.71945E+12,27-06-2024 00:00,BTC/USD,60930,62499,60708,61825,81442045.06,1317.299556
1.71936E+12,26-06-2024 00:00,BTC/USD,61878,62558,60789,60923,53065425.78,871.0245027
1.71927E+12,25-06-2024 00:00,BTC/USD,60371,62470,60340,61878,96528050.94,1559.973673
1.71919E+12,24-06-2024 00:00,BTC/USD,63292,63461,58555,60372,178122474.4,2950.415332
1.7191E+12,23-06-2024 00:00,BTC/USD,64369,64618,63290,63292,36004977.03,568.8709005
1.71901E+12,22-06-2024 00:00,BTC/USD,64240,64613,64062,64370,32713132.79,508.2046417
1.71893E+12,21-06-2024 00:00,BTC/USD,65008,65196,63500,64237,72083371.25,1122.147224
1.71884E+12,20-06-2024 00:00,BTC/USD,65071,66585,64654,65007,75242413.82,1157.450949
1.71876E+12,19-06-2024 00:00,BTC/USD,65257,65820,64784,65071,46322969.52,711.8834738
1.71867E+12,18-06-2024 00:00,BTC/USD,66569,66623,64179,65253,104719427.9,1604.821662
1.71858E+12,17-06-2024 00:00,BTC/USD,66677,67302,65147,66569,45399753.27,681.9954224
1.7185E+12,16-06-2024 00:00,BTC/USD,66229,66947,66054,66677,22445093.17,336.6242208
1.71841E+12,15-06-2024 00:00,BTC/USD,66039,66442,65886,66229,9660666.009,145.867611
1.71832E+12,14-06-2024 00:00,BTC/USD,66776,67370,65088,66038,53768348.3,814.2031603
1.71824E+12,13-06-2024 00:00,BTC/USD,68266,68444,66271,66776,35107776.39,525.7544086
1.71815E+12,12-06-2024 00:00,BTC/USD,67330,70037,66919,68266,79286510.56,1161.434837
1.71806E+12,11-06-2024 00:00,BTC/USD,69530,69552,66150,67331,90092080.92,1338.04757
1.71798E+12,10-06-2024 00:00,BTC/USD,69645,70150,69170,69530,33770940.84,485.7031618
1.71789E+12,09-06-2024 00:00,BTC/USD,69337,69798,69101,69646,33972284.32,487.7851467
1.7178E+12,08-06-2024 00:00,BTC/USD,69393,69618,69204,69338,8920820.198,128.6570163
1.71772E+12,07-06-2024 00:00,BTC/USD,70835,71950,68464,69394,119855151,1727.16879
1.71763E+12,06-06-2024 00:00,BTC/USD,71106,71651,70155,70836,47298802.92,667.7226682
1.71755E+12,05-06-2024 00:00,BTC/USD,70594,71717,70409,71101,61305707.41,862.2341094
1.71746E+12,04-06-2024 00:00,BTC/USD,68852,71071,68607,70604,56701964.34,803.0984695
1.71737E+12,03-06-2024 00:00,BTC/USD,67812,70294,67625,68859,82901465.55,1203.930721
1.71729E+12,02-06-2024 00:00,BTC/USD,67771,68444,67340,67816,11912802.39,175.6635955
1.7172E+12,01-06-2024 00:00,BTC/USD,67573,67890,67463,67759,16386598.75,241.8364903
1.71711E+12,31-05-2024 00:00,BTC/USD,68410,69028,66680,67582,55187940.59,816.6070935
1.71703E+12,30-05-2024 00:00,BTC/USD,67732,69523,67180,68413,48023190.96,701.9600217
1.71694E+12,29-05-2024 00:00,BTC/USD,68487,68971,67225,67720,42531214.96,628.0451116
1.71685E+12,28-05-2024 00:00,BTC/USD,69470,69597,67361,68434,61561227.91,899.5707968
1.71677E+12,27-05-2024 00:00,BTC/USD,68544,70679,68313,69492,77142464.13,1110.091293
1.71668E+12,26-05-2024 00:00,BTC/USD,69374,69588,68208,68585,30110983.32,439.0316151
1.7166E+12,25-05-2024 00:00,BTC/USD,68604,69635,68589,69342,33268659.71,479.776466
1.71651E+12,24-05-2024 00:00,BTC/USD,68035,69308,66733,68604,44118672.4,643.0918372
1.71642E+12,23-05-2024 00:00,BTC/USD,69192,70095,66419,68058,87091299.62,1279.662929
1.71634E+12,22-05-2024 00:00,BTC/USD,70165,70668,69000,69191,52711545.31,761.8266149
1.71625E+12,21-05-2024 00:00,BTC/USD,71452,71922,69210,70148,96380357.09,1373.957306
1.71616E+12,20-05-2024 00:00,BTC/USD,66338,71500,66166,71428,161351607,2258.940569
1.71608E+12,19-05-2024 00:00,BTC/USD,66995,67801,65955,66339,18676362.59,281.5291546
1.71599E+12,18-05-2024 00:00,BTC/USD,67193,67473,66598,66995,12891523.07,192.4251522
1.7159E+12,17-05-2024 00:00,BTC/USD,65325,67618,65220,67182,61494698.78,915.3448658
1.71582E+12,16-05-2024 00:00,BTC/USD,66377,66799,64715,65314,57786668.94,884.751645
1.71573E+12,15-05-2024 00:00,BTC/USD,61655,66500,61436,66320,109598024.9,1652.563705
1.71564E+12,14-05-2024 00:00,BTC/USD,63001,63175,61238,61668,53339384.66,864.944293
1.71556E+12,13-05-2024 00:00,BTC/USD,61668,63540,60866,63020,41497209.22,658.4768203
1.71547E+12,12-05-2024 00:00,BTC/USD,60918,61962,60722,61612,27343101.01,443.7950564
